Customer Account,Customer Account Age,Customer Nationality,Suspicious activity found in previous transactions,KYC Complied,Frequency of transaction in last 30 days,Average Transaction Amount
0505C3428,2.84,UK,0,0,6,32311.85333
0505C3428,1.48,Canada,0,1,5,37400.9875
0505C3428,22.65,UK,0,1,3,31560.97
0505C3428,2.25,USA,0,1,6,42629.27333
0505C3428,21.77,USA,0,0,6,37430.21714
0505C3428,29.09,UK,0,1,5,46006.7225
0505C3428,17.68,UK,0,1,5,63582.24111
F3F8DE89A,2.85,India,0,1,5,27654.15
F3F8DE89A,5.31,USA,0,1,8,77426.035
F3F8DE89A,28.58,USA,0,1,6,57393.92
10D14B9E8,29.56,USA,0,1,1,2196.06
10D14B9E8,20.18,USA,0,1,2,128779.81
10D14B9E8,22.68,USA,0,0,9,92499.32667
10D14B9E8,29.82,UK,0,1,4,74096.3925
10D14B9E8,5.8,Switzerland,1,1,6,59546.342
10D14B9E8,12.24,USA,0,1,8,49762.27
10D14B9E8,17.04,India,0,1,10,44704.48714
10D14B9E8,13.08,USA,0,0,8,41860.13375
10D14B9E8,18.72,UAE,0,1,2,37853.66444
10777212B,5.8,USA,0,1,5,21591.6
10777212B,7.68,USA,0,0,2,35935.84
293A59F41,3.47,USA,0,1,7,16332.12
293A59F41,1.89,USA,0,1,6,20267.415
44F36F29D,20.17,UK,0,1,7,10184.57
44F36F29D,23.07,USA,0,0,5,8581.885
5E00D71D8,27.32,UK,0,1,3,350951.38
5E00D71D8,16.85,India,1,1,4,193400.565
5E00D71D8,5.06,Switzerland,0,1,5,131596.6967
51211BA82,15.79,India,0,1,6,40374.2
51211BA82,13.58,India,0,1,5,22920.465
51211BA82,1.86,UK,0,1,4,23283.27
51211BA82,3.31,UK,0,1,8,22215.5675
51211BA82,15.78,UK,0,1,2,20090.494
51211BA82,5.1,USA,0,1,4,29424.245
3098F78C5,28.83,UK,0,1,3,22322.61
3098F78C5,25.02,UK,1,1,8,54868.605
3098F78C5,2.3,UK,0,1,5,48132.68333
3098F78C5,25.67,Canada,0,0,3,36605.115
3098F78C5,24.1,Canada,0,1,6,50989.176
3098F78C5,17.03,Canada,0,1,6,45943.36667
B56C00BE0,12.79,India,0,1,1,50813.29
B56C00BE0,23.36,UK,0,0,4,56960.725
B56C00BE0,24.82,UAE,0,1,6,39471.12
B56C00BE0,2.74,UK,0,1,7,38780.79
E1202D27F,23.27,UK,0,1,2,25314.07
E1202D27F,21.62,Switzerland,0,1,1,41723.225
E1202D27F,6.61,Canada,0,1,7,99586.81
E1202D27F,15.48,USA,0,1,2,78872.2225
E1202D27F,11.12,USA,0,1,4,92612.494
E1202D27F,11.21,USA,0,1,8,88190.76333
4C1A9606D,13.9,USA,0,1,4,4426.38
4C1A9606D,1.7,USA,0,1,3,22741.12
4C1A9606D,8.09,USA,0,0,5,34837.61
CA6713A2E,27.71,UK,1,0,7,27443.6
CA6713A2E,23.63,Switzerland,0,1,10,43386.39
CA6713A2E,18.04,Canada,0,1,5,358003.34
CA6713A2E,20.03,UK,0,0,4,289483.455
CA6713A2E,5.1,USA,0,1,9,232728.75
CA6713A2E,9.75,UK,0,1,8,195552.9067
CA6713A2E,16.99,UK,0,1,5,168485.5043
CA6713A2E,22.81,USA,0,1,4,161203.5613
CA1AE984F,23.07,UK,0,0,4,24317.59
CA1AE984F,28.81,USA,0,0,2,14546.895
CA1AE984F,9,India,0,1,9,19060.96667
B3761F479,21.45,UK,0,1,7,3503.73
B3761F479,10.23,India,0,1,8,17027.275
B3761F479,3.55,USA,0,0,5,15373.47667
B3761F479,15.34,India,0,1,7,15461.865
B3761F479,4.54,USA,0,1,3,25956.258
B3761F479,12.29,India,0,1,3,24902.24167
B3761F479,20.11,UK,1,1,3,21874.31429
B3761F479,26.24,UK,0,1,5,19640.0725
B3761F479,22.99,USA,0,1,1,19754.07556
B3761F479,4.07,India,0,1,5,21705.625
E07883DEE,21.46,UK,0,0,5,107363.23
E07883DEE,22.7,Canada,0,1,9,65496.735
E07883DEE,21.35,Canada,0,1,3,58623.04667
E07883DEE,11.17,USA,0,0,5,44897.4675
E07883DEE,5.98,USA,0,0,10,46707.494
E07883DEE,19.59,Canada,0,1,6,39894.175
E07883DEE,29.91,USA,0,1,6,38436.50857
E07883DEE,24.28,USA,1,1,0.01,33954.235
E07883DEE,3.48,UK,0,1,2,35497.32444
C473D8552,17,UK,0,1,4,28751.09
C473D8552,14.2,India,0,1,5,292911.045
C473D8552,8.56,India,0,1,9,198617.4867
C473D8552,10.8,USA,0,1,3,154272.0825
C473D8552,13.77,UK,0,0,9,123760.706
C473D8552,3.99,India,0,1,9,110053.0033
C473D8552,3.85,UK,0,1,4,94525.89429
5880ABE17,4.49,UK,0,1,3,34273.46
5880ABE17,10.14,USA,0,1,5,25370.21
5880ABE17,5.02,USA,0,1,2,26160.38667
5880ABE17,5.93,UK,0,0,3,23506.5375
5880ABE17,18.24,USA,0,1,6,21030.18
5880ABE17,15.77,Canada,0,1,4,33103.54
5880ABE17,25.9,UK,1,1,6,28423.89143
5880ABE17,28.18,Canada,0,1,8,29646.5925
5880ABE17,22.3,UK,0,1,4,43690.52889
9.96E+57,18.94,India,0,1,8,63544.17
9.96E+57,6.4,UK,1,0,9,45226.035
9.96E+57,13.78,Canada,0,1,4,43525.78
9.96E+57,12.97,UK,1,1,4,33277.095
9.96E+57,23.78,Switzerland,0,0,7,122219.476
9.96E+57,12.92,UK,0,1,8,129238.1683
9.96E+57,15.01,UK,0,1,4,110859.0029
9.96E+57,2.69,UAE,0,1,3,97253.90375
9.96E+57,12.4,USA,0,1,10,86768.56889
9.96E+57,8.22,Switzerland,0,1,5,78790.655
2F2ECD37F,27,USA,0,1,4,26519.96
2F2ECD37F,26.75,UK,0,0,5,241166.225
2F2ECD37F,14.63,USA,0,1,7,173586.3467
2F2ECD37F,7.27,USA,0,0,4,130343.8075
2F2ECD37F,6.95,USA,1,1,5,108245.366
2F2ECD37F,19.79,USA,0,0,6,92224.66667
2F2ECD37F,26.24,UK,1,0,3,79216.04143
2F2ECD37F,27.21,UK,0,1,8,74692.36
2F2ECD37F,3.07,UK,0,1,7,67197.95444
2F2ECD37F,10.15,USA,0,0,4,61765.267
BA696D819,10.91,UK,0,0,3,4162.35
BA696D819,12.71,India,0,1,1,9107.45
BA696D819,18.89,Canada,0,0,7,122439.5233
BA696D819,5.72,India,0,1,4,96730.78
BA696D819,17.12,India,0,1,5,85961.87
BA696D819,8.28,USA,0,1,10,77678.62
BA696D819,11.92,India,0,0,6,70190.99
BA696D819,28.89,USA,0,0,2,95798.42875
74DF4DF0E,2.61,India,0,1,1,1494.84
74DF4DF0E,28.14,UK,0,1,5,16584.555
74DF4DF0E,12,USA,0,0,7,18266.65333
74DF4DF0E,12.13,UK,0,1,5,18682.9375
74DF4DF0E,8.99,UK,0,1,5,15529.732
66B1A2AB5,20.65,UK,0,1,7,34414.88
66B1A2AB5,26.12,USA,0,0,4,25848.515
66B1A2AB5,24.42,Canada,0,1,3,26272.72333
ADCD6C723,8.2,USA,0,1,1,4504.99
ADCD6C723,3.62,USA,0,1,5,19995.405
ADCD6C723,10.04,USA,0,1,4,17880.6
ADCD6C723,6.15,UK,0,1,6,32415.9875
ADCD6C723,16.29,USA,0,1,5,27547.32
ADCD6C723,6.55,USA,0,1,9,26093.51
ADCD6C723,6.06,UK,0,1,3,29061.96857
51F808288,28.1,USA,0,1,5,77549.06
51F808288,1.63,Switzerland,1,1,7,41712.095
51F808288,6.01,USA,0,0,2,40313.15333
51F808288,15.71,USA,0,1,2,38624.91
0978A29D4,3.31,UK,0,1,2,10953.17
0978A29D4,24.9,UK,0,1,6,41383.295
0978A29D4,14.28,USA,0,1,4,34834.46
0978A29D4,14.39,USA,0,1,1,27112.705
0978A29D4,24.27,UK,0,1,6,38546.434
3EDB6FE09,1.13,UK,0,0,5,105874.73
3EDB6FE09,22.84,Canada,0,1,5,56565.175
3EDB6FE09,5.01,Switzerland,0,1,7,44626.69333
3EDB6FE09,22.78,Canada,0,1,5,36053.2575
3EDB6FE09,9.82,USA,0,1,9,29268.684
3EDB6FE09,1.61,Canada,0,1,3,98234.67
3EDB6FE09,13.48,India,0,1,3,84341.06286
3EDB6FE09,25.47,USA,0,0,4,92597.21375
90E96829B,11.12,UK,0,0,3,27624.18
90E96829B,29.1,UK,0,0,8,15891.025
90E96829B,9.8,USA,0,1,4,11221.22333
90E96829B,17.11,Canada,0,1,4,8621.4
90E96829B,24.53,USA,0,1,7,44704.678
90E96829B,8.81,UK,1,1,6,45686.385
90E96829B,24.84,UK,0,1,3,40630.53286
90E96829B,11.93,USA,0,1,5,36007.88375
90E96829B,13.32,UK,0,1,3,32172.97667
90E96829B,4.94,UK,0,1,4,30472.017
5.63E+12,29.28,Canada,0,1,3,30463.32
5.63E+12,5.01,UK,0,1,6,21086.795
5.63E+12,7.04,USA,0,1,3,159038.3667
5.63E+12,11.02,USA,0,0,5,137173.495
5.63E+12,11.51,USA,0,0,10,111107.96
5.63E+12,28.06,USA,1,0,7,93536.7
5.63E+12,9.69,USA,1,0,3,82408.09714
5.63E+12,21.77,UK,0,0,4,74641.93
5.63E+12,11.41,Canada,0,0,5,67170.93
5.63E+12,15.99,USA,0,1,4,60905.583
36A78A965,14.52,UK,1,1,11,50974.42
36A78A965,21.89,UK,0,1,4,40801.5
36A78A965,21.18,USA,0,0,5,29763.24333
36A78A965,13.37,USA,0,1,4,25468.6075
36A78A965,14.25,India,0,1,5,59314.198
7B068834B,7.68,UK,0,1,4,76788.52
7B068834B,16.1,USA,0,1,8,45133.995
7B068834B,1.58,USA,0,1,7,41577.25
7B068834B,9.35,India,0,1,3,32921.835
7B068834B,25.2,USA,0,1,6,27663.248
7B068834B,9.52,UK,0,1,6,24166.11333
7B068834B,6.68,Canada,0,1,6,28314.60857
F8828A4F0,27.46,Canada,0,0,7,132664.8
F8828A4F0,29.44,USA,0,1,4,68484.855
F8828A4F0,17.62,UK,0,0,9,75855.30667
F8828A4F0,14.51,USA,0,0,7,207438.58
F8828A4F0,10.92,India,0,1,2,176263.694
F8828A4F0,13.02,USA,1,0,5,147785.7
DFF38AE40,17.05,USA,0,1,1,406353.42
DFF38AE40,5.9,USA,1,1,3,207234.905
DFF38AE40,22.26,USA,0,1,4,155574.83
DFF38AE40,7.5,UAE,1,0,4,128724.8
DFF38AE40,23.01,India,0,1,5,107087.256
0AE247CF5,8.71,UK,0,1,4,3194.34
0AE247CF5,11.93,UK,1,1,8,12211.195
0AE247CF5,17.6,India,0,1,0.01,75627.80667
0AE247CF5,11.37,USA,0,1,6,83130.1
0AE247CF5,19.73,Canada,0,1,5,67721.902
0AE247CF5,24.43,Canada,0,0,4,62852.19167
1199B288C,19.33,UK,0,1,4,4647.45
1199B288C,20.94,UK,0,1,6,37687.56
1199B288C,8.22,USA,0,1,5,34689.03333
1199B288C,20.4,USA,0,0,5,31826.0975
1199B288C,17.14,USA,0,1,3,26400.722
1199B288C,14.81,UK,0,1,2,60427.99
1199B288C,5.32,USA,0,1,3,54267.23429
219E562D6,22.73,USA,0,1,5,54797.42
219E562D6,14.95,USA,1,1,1,32091.955
219E562D6,20.57,UK,0,1,7,25588.47333
1CDDC4C2F,28.9,UAE,0,0,10,4295.6
1CDDC4C2F,29.81,USA,0,1,3,3874.34
1CDDC4C2F,29.03,Canada,1,1,7,7163.326667
1CDDC4C2F,16.74,UK,0,1,3,7820.42
1CDDC4C2F,28.96,USA,0,0,6,9859.468
1CDDC4C2F,4.53,USA,0,1,4,9089.396667
1CDDC4C2F,5.94,UK,1,0,4,8522.24
17EB2C61E,4.68,UK,0,0,2,18468.95
17EB2C61E,16.64,USA,0,0,3,29706.665
32452601A,19.42,UK,0,0,5,59743.96
32452601A,28.52,UK,0,0,5,30710.29
32452601A,11.5,Canada,0,1,2,27825.89333
32452601A,19.42,USA,0,1,4,25380.3475
2F9EF5731,9.74,Canada,1,0,3,3935.22
2F9EF5731,5.98,USA,0,1,5,5207.645
2F9EF5731,15.99,India,0,1,7,3752.936667
2F9EF5731,22.01,UK,0,0,7,3879.375
CFD02AD32,25.21,USA,0,1,5,2272.98
CFD02AD32,14.35,USA,0,1,3,4301.165
CFD02AD32,2.1,USA,0,1,2,6407.61
CFD02AD32,20.96,UK,0,1,4,11350.965
CFD02AD32,6.76,UK,0,0,8,27462.564
CFD02AD32,7.98,Canada,0,1,6,37733.24167
CFD02AD32,22.06,USA,0,1,3,33490.11714
B80F44821,17.9,USA,0,0,7,63357.31
B80F44821,20.12,UK,0,1,1,59180.18
B80F44821,19.3,UK,0,1,10,40397.32667
B80F44821,19.13,India,0,1,1,32533.6475
B80F44821,7.3,USA,1,1,8,28785.776
B80F44821,29.31,India,0,1,2,28264.445
E53DE1E69,17.5,UK,0,1,1,2469.36
E53DE1E69,14.04,UK,0,0,5,9756.83
E53DE1E69,24.7,UK,0,0,6,9027.866667
E53DE1E69,17.8,Canada,0,0,4,75862.87
E53DE1E69,1.21,UK,0,0,3,73344.28
E53DE1E69,2.48,USA,0,1,6,61757.855
E53DE1E69,9.13,UK,0,1,5,56561.3
7AE0EA779,26.85,Canada,1,1,8,191380.59
7AE0EA779,8.84,USA,0,1,5,96556.375
7AE0EA779,28.54,USA,0,1,6,69099.41667
7AE0EA779,16.25,India,0,0,5,52474.4725
7AE0EA779,21.78,UK,0,1,6,44920.406
7AE0EA779,11.02,India,0,1,2,41431.61
7AE0EA779,2.38,USA,0,1,4,75463.15429
AE4B375AB,1.97,UK,0,1,5,7880.35
AE4B375AB,11.98,UK,0,1,5,29437.05
AE4B375AB,10.65,USA,0,1,5,20371.17667
AE4B375AB,3.26,UK,0,1,6,339007.6075
3CA896DC9,4.22,India,0,1,1,29259.66
3CA896DC9,4.78,USA,0,1,6,15245.475
3CA896DC9,14.11,UK,0,0,4,44820.75
3CA896DC9,16.36,UK,0,1,4,34975.435
3CA896DC9,19.45,UK,1,1,5,72699.976
3CA896DC9,27.59,UK,0,0,1,63290.76167
3CA896DC9,2.67,UK,0,0,2,77515.28429
31F148A79,20.45,USA,0,1,9,17467.12
31F148A79,11.87,UK,0,1,4,28246.55
31F148A79,24.89,USA,1,1,5,36038.31333
31F148A79,27.79,UK,0,1,2,28380.765
31F148A79,25.82,USA,1,1,2,23207.192
17CC2EE90,21.53,India,0,1,3,54109.85
17CC2EE90,25.59,UK,0,1,5,27606.77
17CC2EE90,16.02,India,0,0,5,30782.61
17CC2EE90,24.3,USA,0,1,6,25380.8175
17CC2EE90,28.4,USA,0,1,9,172606.764
17CC2EE90,28.51,USA,0,0,6,202202.2783
17CC2EE90,9.44,UK,0,0,1,177015.5671
17CC2EE90,1.55,UK,0,1,7,155400.9638
D6B9B64F6,22.32,USA,0,0,8,2457.78
D6B9B64F6,19.64,USA,0,0,5,4573.935
D6B9B64F6,28.95,UK,0,1,1,434107.7967
D6B9B64F6,22,Canada,0,1,1,340404.1
D6B9B64F6,27.42,UK,0,1,5,279868.872
D6B9B64F6,1.06,USA,0,0,4,234916.645
D6B9B64F6,16.27,India,0,1,4,203474.6443
D8DCE54F0,6.81,USA,0,1,9,12948.23
D8DCE54F0,17.28,USA,0,1,10,20391.19
D8DCE54F0,8.59,USA,0,1,8,19617.29667
D8DCE54F0,17.62,India,0,0,6,20518.565
D8DCE54F0,21.4,Canada,0,1,5,36467.392
AD8EBB84F,1.01,UK,0,0,4,21747.49
AD8EBB84F,18.3,UK,0,0,6,14155.055
AD8EBB84F,15.35,UK,0,1,1,18835.03333
AD8EBB84F,23.39,UAE,0,1,3,16946.5125
AD8EBB84F,23.08,Switzerland,0,1,5,15005.116
AD8EBB84F,4.13,India,0,0,2,13383.375
AD8EBB84F,11.8,UAE,0,1,3,25807.49857
AD8EBB84F,19.71,USA,0,1,7,24327.58375
AD8EBB84F,17.61,USA,0,1,7,22023.21333
AD8EBB84F,16.51,UK,0,0,6,20663.435
D568C13DF,24.57,USA,0,1,1,64037.34
D568C13DF,15.9,UK,0,1,5,38312.88
D568C13DF,14.26,Canada,1,1,4,26979.73
D568C13DF,6.32,USA,0,1,4,32473.7775
D568C13DF,22.37,Switzerland,0,1,6,30155.912
D568C13DF,4.93,UK,0,1,11,28956.97333
D568C13DF,7.31,UK,0,1,5,25351.89857
D568C13DF,28.67,USA,0,1,7,25778.8425
C5EEFA05B,11.4,UK,0,0,4,27675.06
C5EEFA05B,21.2,India,0,1,5,22419.69
C5EEFA05B,18.63,UK,0,1,7,22537.02333
C5EEFA05B,18.74,USA,0,1,4,19790.11
2F477F03B,1.2,Canada,0,1,4,37429.85
2F477F03B,2.22,India,0,1,6,30255.465
2F477F03B,22.47,USA,0,1,8,66094.56333
2F477F03B,22.78,USA,0,0,4,68042.7925
2F477F03B,6.84,USA,0,1,3,79151.476
2F477F03B,24.48,Switzerland,0,1,3,74435.41167
D50A97EDD,6.98,USA,0,0,6,11374.95
D50A97EDD,19.97,USA,0,1,9,125701.78
D50A97EDD,8.11,Canada,0,1,4,84423.76333
D50A97EDD,23.86,UK,0,1,4,69953.155
D50A97EDD,4.45,UK,0,0,7,57933.258
D50A97EDD,25.81,USA,0,0,3,48367.54667
D50A97EDD,19.32,USA,0,1,4,49441.30143
D50A97EDD,10.26,India,0,1,5,44658.01875
4DEFF8976,12.76,Canada,0,0,0.01,6581.65
4DEFF8976,25.61,Canada,0,1,8,266962.36
4DEFF8976,21.34,Canada,1,1,5,184590.6333
0F5E5B7EE,21.43,Canada,0,0,1,29607.97
0F5E5B7EE,2.5,India,0,1,4,139842.725
0F5E5B7EE,14.75,UK,0,1,9,95371.91
0F5E5B7EE,21.01,UK,0,1,6,72570.7875
0F5E5B7EE,18.94,USA,0,1,8,81032.482
0F5E5B7EE,1.03,USA,0,1,5,69509.95333
0F5E5B7EE,24.09,UK,0,0,5,65077.59857
0F5E5B7EE,17.41,UK,0,1,4,57955.9775
0F5E5B7EE,13.14,India,0,1,10,52059.77778
305379F83,27.61,UAE,1,1,1,301794.87
305379F83,8.43,UK,0,1,2,152647.315
CC413ED7D,16.96,India,0,1,3,9419.12
CC413ED7D,10.06,UK,0,0,4,76815.895
CC413ED7D,6.54,USA,0,0,4,57200.57333
CC413ED7D,2.92,UK,0,1,7,43529.2975
CC413ED7D,19.42,India,0,1,5,36246.824
CC413ED7D,2.1,UK,0,0,4,31148.05833
CC413ED7D,19.29,UK,1,0,5,28364.90429
CC413ED7D,25.36,UK,0,1,6,25767.915
CC413ED7D,28.98,USA,1,1,8,50746.80889
CC413ED7D,6.81,Canada,0,1,4,50779.72
479BDEA92,6.31,USA,0,1,12,6875.6
479BDEA92,7.72,USA,1,1,1,30531.91
479BDEA92,10.73,USA,0,1,5,23766.23
479BDEA92,7.01,India,0,1,3,19752.23
479BDEA92,23.97,India,0,0,4,21606.512
479BDEA92,13.31,India,0,0,7,74234.55333
479BDEA92,27.99,India,1,1,6,92134.69571
479BDEA92,1.64,USA,0,1,5,86017.92125
C02C7370B,6.14,UK,1,1,8,863.25
C02C7370B,29.55,India,1,1,7,63817.71
C02C7370B,18.79,Switzerland,0,1,7,46773.57
79AAAB1C4,16.46,UK,0,0,8,162074.46
79AAAB1C4,17.41,Canada,1,0,7,108984.1
79AAAB1C4,29,UK,0,0,7,118731.25
79AAAB1C4,7.79,USA,0,1,5,110974.1625
79AAAB1C4,5.33,USA,0,0,6,91186.252
79AAAB1C4,10.35,USA,0,1,5,77038.765
79AAAB1C4,8.02,UK,1,0,8,70443.36286
108F5FAC2,11.32,USA,0,0,2,16818.4
108F5FAC2,17.44,USA,1,1,5,25550.09
108F5FAC2,1.68,USA,0,1,4,25851.54333
108F5FAC2,21.77,USA,0,1,9,23799.79
108F5FAC2,21.9,India,0,1,6,44199.092
108F5FAC2,9.16,India,0,0,8,37695.16167
108F5FAC2,3.32,India,0,1,10,32459.65
108F5FAC2,7.34,UK,0,0,7,29450.95625
CE9E4110D,4.96,USA,0,0,2,111332.77
CE9E4110D,5.15,UK,0,1,6,59001.205
CE9E4110D,21.14,UK,1,1,5,43819.44
CE9E4110D,4.88,India,0,0,8,65934.9975
CE9E4110D,25.95,UK,0,1,4,77804.762
CE9E4110D,19.02,UK,0,1,6,67292.86667
CE9E4110D,2.72,USA,0,0,4,75434.55
794972A42,24.06,USA,1,1,4,110896.96
794972A42,25.44,UK,1,0,4,81508.24
794972A42,21.5,USA,0,1,5,57053.81
794972A42,19.44,Canada,0,1,8,46001.3375
06504A9E3,29.52,USA,0,0,4,30236.79
06504A9E3,4.75,USA,0,1,4,18430.385
06504A9E3,28.29,India,1,1,3,20455.39
06504A9E3,22.93,USA,0,0,4,15533.875
06504A9E3,14.38,USA,0,1,4,16123.314
06504A9E3,21.19,USA,0,1,4,13738.09167
06504A9E3,20.98,Canada,1,0,9,16126.9
06504A9E3,23.53,India,0,1,6,30683.63625
06504A9E3,12.26,USA,0,0,3,62106.18444
06504A9E3,11.99,UK,0,0,6,60914.238
7B4D3C74E,14.06,USA,0,1,2,178884.93
7B4D3C74E,29.01,USA,0,1,2,92212.225
7B4D3C74E,9.83,UAE,0,1,2,63522.30333
7B4D3C74E,24.85,USA,0,0,6,111073.005
7B4D3C74E,16.67,USA,0,0,7,103921.42
7B4D3C74E,23.6,UK,1,1,3,315200.7783
D6F28F7E7,20.9,USA,0,1,7,27859.29
D6F28F7E7,12.37,UK,0,0,7,24407.635
D6F28F7E7,6.7,Switzerland,0,1,6,27899.26333
D6F28F7E7,18.42,UK,0,1,5,92237.925
D6F28F7E7,23.47,USA,0,0,6,76393.848
B62756A67,4.6,USA,0,0,5,9754.94
B62756A67,7.14,UK,0,0,3,10120.46
B62756A67,24.18,USA,0,1,8,13242.05667
521086776,2.51,UK,0,1,2,1608.37
521086776,9.14,USA,0,0,8,16336.715
521086776,4.87,UK,0,0,3,15816.64667
521086776,1.77,UK,0,1,1,12336.9375
521086776,27.46,USA,1,1,3,9994.408
7EB3DA285,20.97,Canada,0,1,3,26689.64
7EB3DA285,11.86,USA,0,1,4,29845.35
7EB3DA285,12.83,UK,0,0,5,68411.50333
7EB3DA285,24.35,Canada,0,1,8,82457.515
7EB3DA285,13.05,India,1,0,9,90269.888
7EB3DA285,19.26,USA,0,0,8,75834.85
7EB3DA285,20.23,USA,0,1,4,69075.96143
7EB3DA285,16.2,USA,0,1,7,60903.46625
7EB3DA285,14.88,USA,0,0,3,56149.86556
E4F5B2681,1.13,UK,0,1,6,31757.71
E4F5B2681,17.64,USA,0,1,2,37052.04
E4F5B2681,24.34,India,0,1,8,31420.21667
E4F5B2681,12.48,UK,0,0,8,24656.3725
E4F5B2681,25.74,India,0,1,6,24015.638
E4F5B2681,1.99,USA,1,1,4,29285.68833
E4F5B2681,1.43,UK,0,1,5,25915.61571
2BBA71383,24.3,UK,0,1,4,110064.64
2BBA71383,5.68,USA,0,1,5,66241.465
2BBA71383,13.14,USA,0,0,5,50561.42
2BBA71383,8.9,USA,0,1,9,42816.795
2BBA71383,14.06,Canada,0,1,3,37368.946
2BBA71383,2.91,USA,0,0,4,42448.23
2BBA71383,3.13,USA,0,1,6,48167.35429
2BBA71383,12.42,India,0,0,6,44627.115
2BBA71383,21.15,USA,0,1,3,39783.10222
E5445D683,27,UK,0,0,3,1285816.8
E5445D683,23.55,UK,0,0,5,667438.55
E5445D683,25.37,USA,1,0,5,537242.14
E5445D683,1.87,UK,0,1,0.01,403480.9325
E5445D683,9.45,India,0,1,6,322909.432
E5445D683,22.38,UK,0,0,4,277807.7583
7716A7EA0,1.7,UK,0,1,5,5454.85
7716A7EA0,26.65,India,0,1,10,22912.91
7716A7EA0,15.38,Switzerland,0,1,5,18354.36
7716A7EA0,4.11,USA,0,0,8,28626.9675
7716A7EA0,2.57,USA,0,1,3,52684.63
7716A7EA0,18.21,India,0,0,3,69735.53333
7716A7EA0,15.23,UK,0,1,5,75289.03714
7716A7EA0,12.45,UK,0,0,4,80085.825
A7F80C85D,17.85,India,1,0,5,2314.24
A7F80C85D,18.19,India,0,0,4,14649.655
A7F80C85D,20.12,USA,1,1,5,10123.14
A7F80C85D,26.42,India,1,0,5,18289.1125
A7F80C85D,23.84,USA,0,1,10,53355.906
A7F80C85D,23.92,India,0,1,2,47346.25167
4523A1EDC,5.36,UK,0,1,4,1917.53
4523A1EDC,12.52,USA,0,1,2,8349.6
5418F66AF,20.09,USA,0,1,3,100368.1
5418F66AF,5.61,USA,0,1,4,66817.66
5418F66AF,14.8,USA,0,1,7,45589.16667
5418F66AF,3.45,USA,0,1,4,35928.8475
5418F66AF,29.45,USA,0,1,4,29206.136
5418F66AF,17.24,USA,0,1,5,61642.12833
5418F66AF,25.27,USA,0,1,10,59629.49286
5418F66AF,1.39,USA,0,0,4,52406.17
5418F66AF,16.56,UK,0,0,7,48472.85111
5418F66AF,21.51,UK,0,1,9,43706.324
500202D87,12.45,USA,0,0,2,20671.16
500202D87,15.62,UK,1,1,8,19934.04
500202D87,20.86,India,0,0,5,33374.18333
500202D87,24.69,India,0,1,10,50199.825
500202D87,18.4,UK,0,1,6,43590.808
500202D87,4.45,UK,0,1,4,42788.42
7D2389493,23.42,India,0,1,6,2474.91
7D2389493,20.7,India,0,1,8,3114.57
7D2389493,7.08,UK,0,0,5,6590.586667
239C9DC7C,5.54,UK,0,0,7,5024.4
239C9DC7C,5.34,UK,0,0,5,55182.32
239C9DC7C,10.6,USA,0,0,3,76580.05333
239C9DC7C,22.88,UK,0,1,9,74703.395
239C9DC7C,21.15,Canada,0,1,5,151730.198
04FBACAA8,16.79,USA,1,0,3,17584.41
04FBACAA8,15.53,USA,0,0,2,27647.2
919198566,14.95,UK,0,1,3,31295.02
919198566,24.49,Switzerland,0,0,4,24581.68
919198566,17.55,USA,0,1,3,16903.15667
919198566,26.53,UK,0,1,4,17996.805
919198566,6.28,USA,0,0,4,43717.79
919198566,18.54,UK,0,0,2,43453.56
919198566,26.14,UK,0,1,4,39256.26714
919198566,8.08,UK,0,0,7,38921.6825
F78A62DCB,7.69,UK,1,0,8,3076.84
F78A62DCB,24.47,UK,0,1,4,12926.28
F78A62DCB,21.96,Canada,0,1,5,12061.23333
F78A62DCB,23.64,USA,0,1,5,195489.0425
F78A62DCB,5.34,Switzerland,1,1,9,164324.18
F78A62DCB,2.77,USA,0,1,3,140219.305
F78A62DCB,16.2,USA,0,1,3,130260.0043
F78A62DCB,3.44,UK,0,1,6,145658.2612
771473779,1.98,Canada,0,0,6,59412.62
771473779,16.38,USA,0,1,2,47101.025
771473779,28.17,UK,0,1,9,234087.1267
771473779,13.39,USA,0,1,5,178534.3825
771473779,3.62,USA,0,0,4,145578.158
771473779,29.93,USA,0,1,3,122973.3417
771473779,23.92,Canada,1,1,6,235595.2386
771473779,13.43,India,0,0,4,206405.6025
F686ED16F,23.5,Canada,0,1,2,111558.67
F686ED16F,27.86,USA,1,0,5,83731.845
F686ED16F,27.31,UK,0,0,4,82960.22667
F686ED16F,21.91,UK,0,0,6,67514.75
F686ED16F,7.55,Canada,0,1,3,55695.342
F686ED16F,29.96,Switzerland,0,0,3,55175.19333
F686ED16F,5.84,USA,1,1,7,48692.49571
F686ED16F,1.46,USA,0,1,5,64977.90125
F686ED16F,11.84,USA,0,1,3,64458.62444
504A647D9,15.74,USA,0,1,4,91676.27
504A647D9,23.43,USA,0,1,7,57032.08
504A647D9,23.77,Canada,0,1,4,38319.25333
504A647D9,17,USA,0,0,7,30273.8375
504A647D9,16.73,USA,0,1,4,31756.538
504A647D9,5.48,Switzerland,0,1,8,36700.315
504A647D9,29.7,UK,0,1,4,42150.06
504A647D9,26.87,India,0,1,6,49653.73
504A647D9,14.63,UAE,0,1,7,49638.82444
ED5D9903D,20.38,USA,1,0,9,366884.87
ED5D9903D,19.32,Canada,0,0,8,205058.015
